,sectors,regions,year,aogcm,salinity,temperature,thermal_forcing,pr_anomaly,evspsbl_anomaly,mrro_anomaly,smb_anomaly,ts_anomaly,ivol,groupname,modelname,exp_id,rhoi,rhow,smbgr,ivaf,icearea,iareafl,bmbfl,iareagr,smb,experiment,scenario,ocean_forcing,ocean_sensitivity,ice_shelf_fracture,tier
224,1.0,1.0,2025,miroc_esm_chem_rcp85,34.54236,1.4705442,4.063666,3.9683894e-07,8.2597904e-07,-2.6925953e-11,-4.2911316e-07,1.9099286,-157245210000.0,ULB,fETISh_16km,exp06,910.0,1028.0,46274.703,44939874000.0,-258139840.0,-258138290.0,-707679.75,-1547.7305,128239.87,6,rcp8.5,Standard,Medium,False,1
225,1.0,1.0,2025,miroc_esm_chem_rcp85,34.54236,1.4705442,4.063666,3.9683894e-07,8.2597904e-07,-2.6925953e-11,-4.2911316e-07,1.9099286,-23986297000.0,ULB,fETISh_16km,exp02,910.0,1028.0,48993.926,-11026458000.0,-517681100.0,-575975.7,-563877.1,-517109200.0,116958.9,2,rcp8.5,Open,Medium,False,1
226,1.0,1.0,2025,miroc_esm_chem_rcp85,34.54236,1.4705442,4.063666,3.9683894e-07,8.2597904e-07,-2.6925953e-11,-4.2911316e-07,1.9099286,-184201500000.0,LSCE,GRISLI,exp06,918.0,1023.0,62796.63,35473113000.0,-2063346300.0,-2321584600.0,-379915.66,258238240.0,85463.23,6,rcp8.5,Standard,Medium,False,1
227,1.0,1.0,2025,miroc_esm_chem_rcp85,34.54236,1.4705442,4.063666,3.9683894e-07,8.2597904e-07,-2.6925953e-11,-4.2911316e-07,1.9099286,-80906160000.0,DOE,MALI,exp06,910.0,1023.0,46332.67,19703370000.0,-42110224.0,357997470.0,-483706.84,-384603780.0,78805.086,6,rcp8.5,Standard,Medium,False,1
228,1.0,1.0,2025,miroc_esm_chem_rcp85,34.54236,1.4705442,4.063666,3.9683894e-07,8.2597904e-07,-2.6925953e-11,-4.2911316e-07,1.9099286,-64264045000.0,ILTS_PIK,SICOPOLIS,exp06,910.0,1028.0,11164.519,12117362000.0,-3520.8452,-64911444.0,-328407.56,64912016.0,39010.68,6,rcp8.5,Standard,Medium,False,1
229,1.0,1.0,2025,miroc_esm_chem_rcp85,34.54236,1.4705442,4.063666,3.9683894e-07,8.2597904e-07,-2.6925953e-11,-4.2911316e-07,1.9099286,-21926978000.0,IMAU,IMAUICE2,exp06,910.0,1028.0,27838.064,15604169000.0,-320.01562,-1926.1797,-177172.05,1606.1641,129257.36,6,rcp8.5,Standard,Medium,False,1
230,1.0,1.0,2025,miroc_esm_chem_rcp85,34.54236,1.4705442,4.063666,3.9683894e-07,8.2597904e-07,-2.6925953e-11,-4.2911316e-07,1.9099286,-759283140.0,IMAU,IMAUICE1,exp06,910.0,1028.0,40339.684,16631759000.0,-320.01562,859.8203,-184331.03,-3227.836,129257.36,6,rcp8.5,Standard,Medium,False,1
231,1.0,1.0,2026,miroc_esm_chem_rcp85,34.53855,1.4750524,4.067957,1.9180222e-06,2.7824743e-07,-2.7875821e-11,1.6398027e-06,2.4505625,-99272740000.0,JPL1,ISSM,exp06,917.0,1023.0,-385893.3,18528412000.0,-3131.4531,129259410.0,-349194.56,-129260500.0,-504143.84,6,rcp8.5,Standard,Medium,False,1
232,1.0,1.0,2026,miroc_esm_chem_rcp85,34.53855,1.4750524,4.067957,1.9180222e-06,2.7824743e-07,-2.7875821e-11,1.6398027e-06,2.4505625,12185170000.0,VUB,AISMPALEO,exp06,910.0,1028.0,92300.6,34820317000.0,-925.2406,301296200.0,-18834.64,-301294820.0,104804.51,6,rcp8.5,Standard,Medium,False,1
233,1.0,1.0,2026,miroc_esm_chem_rcp85,34.53855,1.4750524,4.067957,1.9180222e-06,2.7824743e-07,-2.7875821e-11,1.6398027e-06,2.4505625,-99720010000.0,NCAR,CISM,exp06,910.0,1026.0,-133806.77,7337544000.0,-48470184.0,71333670.0,-389224.94,-148089680.0,-154033.52,6,rcp8.5,Standard,Medium,False,1
234,1.0,1.0,2026,miroc_esm_chem_rcp85,34.53855,1.4750524,4.067957,1.9180222e-06,2.7824743e-07,-2.7875821e-11,1.6398027e-06,2.4505625,-166132450000.0,NCAR,CISM,exp02,910.0,1026.0,-139740.69,-4762756600.0,-64661936.0,199488160.0,-559856.06,-304579700.0,-155700.66,2,rcp8.5,Open,Medium,False,1
235,1.0,1.0,2026,miroc_esm_chem_rcp85,34.53855,1.4750524,4.067957,1.9180222e-06,2.7824743e-07,-2.7875821e-11,1.6398027e-06,2.4505625,-189430940000.0,AWI,PISM1,exp06,910.0,1023.0,-504191.7,23439938000.0,-1094730500.0,-955793500.0,-46822.53,-138931950.0,-578883.3,6,rcp8.5,Standard,Medium,False,1
236,1.0,1.0,2026,miroc_esm_chem_rcp85,34.53855,1.4750524,4.067957,1.9180222e-06,2.7824743e-07,-2.7875821e-11,1.6398027e-06,2.4505625,270884670000.0,AWI,PISM1,exp02,910.0,1023.0,-503399.06,52922982000.0,713889150.0,794007400.0,285046.22,-80113144.0,-530493.25,2,rcp8.5,Open,Medium,False,1
237,1.0,1.0,2026,miroc_esm_chem_rcp85,34.53855,1.4750524,4.067957,1.9180222e-06,2.7824743e-07,-2.7875821e-11,1.6398027e-06,2.4505625,31092883000.0,PIK,PISM1,exp02,910.0,1028.0,-168915.33,17069773000.0,-25153238.0,-17810454.0,-61173.1,13985540.0,-184969.3,2,rcp8.5,Open,Medium,False,1
238,1.0,1.0,2026,miroc_esm_chem_rcp85,34.53855,1.4750524,4.067957,1.9180222e-06,2.7824743e-07,-2.7875821e-11,1.6398027e-06,2.4505625,51318800000.0,PIK,PISM2,exp02,910.0,1028.0,-167954.47,-14166642000.0,31111620.0,123653896.0,-58818.707,-91163464.0,-199117.25,2,rcp8.5,Open,Medium,False,1
239,1.0,1.0,2026,miroc_esm_chem_rcp85,34.53855,1.4750524,4.067957,1.9180222e-06,2.7824743e-07,-2.7875821e-11,1.6398027e-06,2.4505625,-121697390000.0,UTAS,ElmerIce,exp06,900.0,1025.0,-158986.58,-63293910000.0,-543.25586,64722980.0,-356017.28,-64725572.0,-214893.23,6,rcp8.5,Standard,Medium,False,1
240,1.0,1.0,2026,miroc_esm_chem_rcp85,34.53855,1.4750524,4.067957,1.9180222e-06,2.7824743e-07,-2.7875821e-11,1.6398027e-06,2.4505625,487875380000.0,UCIJPL,ISSM,exp06,917.0,1023.0,-301975.78,18896736000.0,3942.9233,-1034175800.0,-409441.66,1034175700.0,-464189.25,6,rcp8.5,Standard,Medium,False,1
241,1.0,1.0,2026,miroc_esm_chem_rcp85,34.53855,1.4750524,4.067957,1.9180222e-06,2.7824743e-07,-2.7875821e-11,1.6398027e-06,2.4505625,-49537040000.0,UCIJPL,ISSM,exp02,917.0,1023.0,-308290.12,-42256930000.0,3942.9233,-580527040.0,-1408505.9,580531000.0,-464189.25,2,rcp8.5,Open,Medium,False,1
242,1.0,1.0,2026,miroc_esm_chem_rcp85,34.53855,1.4750524,4.067957,1.9180222e-06,2.7824743e-07,-2.7875821e-11,1.6398027e-06,2.4505625,57965750000.0,VUW,PISM,exp02,910.0,1028.0,285303.5,24301373000.0,-64775788.0,386771680.0,968156.75,-451543360.0,402279.12,2,rcp8.5,Open,Medium,False,1
243,1.0,1.0,2026,miroc_esm_chem_rcp85,34.53855,1.4750524,4.067957,1.9180222e-06,2.7824743e-07,-2.7875821e-11,1.6398027e-06,2.4505625,-117916710000.0,ULB,fETISh_32km,exp06,910.0,1028.0,-390694.4,-4757638700.0,-6553.8203,459.1953,-372366.7,-2917.0156,-582804.06,6,rcp8.5,Standard,Medium,False,1
244,1.0,1.0,2026,miroc_esm_chem_rcp85,34.53855,1.4750524,4.067957,1.9180222e-06,2.7824743e-07,-2.7875821e-11,1.6398027e-06,2.4505625,-2082899800000.0,ULB,fETISh_32km,exp02,910.0,1028.0,-395518.0,-85339270000.0,-4139159600.0,-4139152100.0,-1089187.9,651.4453,-624610.56,2,rcp8.5,Open,Medium,False,1
245,1.0,1.0,2026,miroc_esm_chem_rcp85,34.53855,1.4750524,4.067957,1.9180222e-06,2.7824743e-07,-2.7875821e-11,1.6398027e-06,2.4505625,-184536000000.0,ULB,fETISh_16km,exp06,910.0,1028.0,-388277.62,43235574000.0,-535678.44,-258119150.0,-608968.5,257583470.0,-546276.8,6,rcp8.5,Standard,Medium,False,1
246,1.0,1.0,2026,miroc_esm_chem_rcp85,34.53855,1.4750524,4.067957,1.9180222e-06,2.7824743e-07,-2.7875821e-11,1.6398027e-06,2.4505625,-26324124000.0,ULB,fETISh_16km,exp02,910.0,1028.0,-378218.03,-7582803500.0,259514780.0,-525506.75,-618704.8,260044380.0,-500393.4,2,rcp8.5,Open,Medium,False,1
247,1.0,1.0,2026,miroc_esm_chem_rcp85,34.53855,1.4750524,4.067957,1.9180222e-06,2.7824743e-07,-2.7875821e-11,1.6398027e-06,2.4505625,-252603420000.0,LSCE,GRISLI,exp06,918.0,1023.0,-403569.88,33581343000.0,-2579411500.0,-2579411500.0,-258635.61,4046.1484,-545204.94,6,rcp8.5,Standard,Medium,False,1
248,1.0,1.0,2026,miroc_esm_chem_rcp85,34.53855,1.4750524,4.067957,1.9180222e-06,2.7824743e-07,-2.7875821e-11,1.6398027e-06,2.4505625,-94205530000.0,DOE,MALI,exp06,910.0,1023.0,-413097.12,1564423800.0,-25282556.0,421957380.0,-431291.03,-447152900.0,-501962.44,6,rcp8.5,Standard,Medium,False,1
249,1.0,1.0,2026,miroc_esm_chem_rcp85,34.53855,1.4750524,4.067957,1.9180222e-06,2.7824743e-07,-2.7875821e-11,1.6398027e-06,2.4505625,-73570230000.0,ILTS_PIK,SICOPOLIS,exp06,910.0,1028.0,-326064.03,12330803000.0,-3520.8452,-82.12305,-221703.83,-1390.7222,-431681.62,6,rcp8.5,Standard,Medium,False,1
250,1.0,1.0,2026,miroc_esm_chem_rcp85,34.53855,1.4750524,4.067957,1.9180222e-06,2.7824743e-07,-2.7875821e-11,1.6398027e-06,2.4505625,-22200306000.0,IMAU,IMAUICE2,exp06,910.0,1028.0,-355432.8,15529370000.0,-320.01562,-1926.1797,101647.15,1606.1641,-514709.53,6,rcp8.5,Standard,Medium,False,1
251,1.0,1.0,2026,miroc_esm_chem_rcp85,34.53855,1.4750524,4.067957,1.9180222e-06,2.7824743e-07,-2.7875821e-11,1.6398027e-06,2.4505625,-428664770.0,IMAU,IMAUICE1,exp06,910.0,1028.0,-371281.1,17828147000.0,-320.01562,859.8203,-107704.695,-3227.836,-514709.53,6,rcp8.5,Standard,Medium,False,1
252,1.0,1.0,2027,miroc_esm_chem_rcp85,34.535492,1.5036502,4.09638,1.7465412e-06,8.483572e-07,8.990675e-11,8.980941e-07,3.4132118,-123521290000.0,JPL1,ISSM,exp06,917.0,1023.0,-168581.73,11680754000.0,-3131.4531,129534970.0,-450192.94,-129531960.0,-181494.9,6,rcp8.5,Standard,Medium,False,1
253,1.0,1.0,2027,miroc_esm_chem_rcp85,34.535492,1.5036502,4.09638,1.7465412e-06,8.483572e-07,8.990675e-11,8.980941e-07,3.4132118,3888242000.0,VUB,AISMPALEO,exp06,910.0,1028.0,-453006.12,30543634000.0,-925.2406,301296200.0,-7640.637,-301294820.0,-468439.62,6,rcp8.5,Standard,Medium,False,1
254,1.0,1.0,2027,miroc_esm_chem_rcp85,34.535492,1.5036502,4.09638,1.7465412e-06,8.483572e-07,8.990675e-11,8.980941e-07,3.4132118,-107918590000.0,NCAR,CISM,exp06,910.0,1026.0,140822.64,839040000.0,-32282792.0,123854040.0,-287442.8,-172282100.0,171657.7,6,rcp8.5,Standard,Medium,False,1
255,1.0,1.0,2027,miroc_esm_chem_rcp85,34.535492,1.5036502,4.09638,1.7465412e-06,8.483572e-07,8.990675e-11,8.980941e-07,3.4132118,-179749040000.0,NCAR,CISM,exp02,910.0,1026.0,133715.11,-15298082000.0,-80800180.0,227035460.0,-442576.62,-360368960.0,170698.23,2,rcp8.5,Open,Medium,False,1
256,1.0,1.0,2027,miroc_esm_chem_rcp85,34.535492,1.5036502,4.09638,1.7465412e-06,8.483572e-07,8.990675e-11,8.980941e-07,3.4132118,-217866930000.0,AWI,PISM1,exp06,910.0,1023.0,-181383.22,7037154000.0,-1159331300.0,-1024315970.0,1551.996,-135014340.0,-233003.2,6,rcp8.5,Standard,Medium,False,1
257,1.0,1.0,2027,miroc_esm_chem_rcp85,34.535492,1.5036502,4.09638,1.7465412e-06,8.483572e-07,8.990675e-11,8.980941e-07,3.4132118,248837000000.0,AWI,PISM1,exp02,910.0,1023.0,-183454.78,43960870000.0,713261440.0,783754050.0,328061.22,-70491624.0,-191686.64,2,rcp8.5,Open,Medium,False,1
258,1.0,1.0,2027,miroc_esm_chem_rcp85,34.535492,1.5036502,4.09638,1.7465412e-06,8.483572e-07,8.990675e-11,8.980941e-07,3.4132118,18270552000.0,PIK,PISM1,exp02,910.0,1028.0,-217887.77,5009536500.0,125222456.0,128489480.0,-143780.19,10176291.0,-255193.64,2,rcp8.5,Open,Medium,False,1
259,1.0,1.0,2027,miroc_esm_chem_rcp85,34.535492,1.5036502,4.09638,1.7465412e-06,8.483572e-07,8.990675e-11,8.980941e-07,3.4132118,-75782234000.0,PIK,PISM2,exp02,910.0,1028.0,-227271.42,14590463000.0,-35920616.0,-84815040.0,-182487.75,69518984.0,-285033.56,2,rcp8.5,Open,Medium,False,1
260,1.0,1.0,2027,miroc_esm_chem_rcp85,34.535492,1.5036502,4.09638,1.7465412e-06,8.483572e-07,8.990675e-11,8.980941e-07,3.4132118,-133042450000.0,UTAS,ElmerIce,exp06,900.0,1025.0,283217.7,-52688320000.0,-543.25586,129496320.0,-352289.84,-129500960.0,371815.56,6,rcp8.5,Standard,Medium,False,1
261,1.0,1.0,2027,miroc_esm_chem_rcp85,34.535492,1.5036502,4.09638,1.7465412e-06,8.483572e-07,8.990675e-11,8.980941e-07,3.4132118,456315240000.0,UCIJPL,ISSM,exp06,917.0,1023.0,-121118.31,26846894000.0,3942.9233,-1163342200.0,-627479.56,1163342100.0,-166733.44,6,rcp8.5,Standard,Medium,False,1
262,1.0,1.0,2027,miroc_esm_chem_rcp85,34.535492,1.5036502,4.09638,1.7465412e-06,8.483572e-07,8.990675e-11,8.980941e-07,3.4132118,-51293320000.0,UCIJPL,ISSM,exp02,917.0,1023.0,-127511.164,-37638914000.0,3942.9233,-709693440.0,-1850257.6,709697340.0,-166733.44,2,rcp8.5,Open,Medium,False,1
263,1.0,1.0,2027,miroc_esm_chem_rcp85,34.535492,1.5036502,4.09638,1.7465412e-06,8.483572e-07,8.990675e-11,8.980941e-07,3.4132118,37949550000.0,VUW,PISM,exp02,910.0,1028.0,-273363.03,38077387000.0,387049800.0,903718460.0,1072332.9,-516666620.0,-302641.38,2,rcp8.5,Open,Medium,False,1
264,1.0,1.0,2027,miroc_esm_chem_rcp85,34.535492,1.5036502,4.09638,1.7465412e-06,8.483572e-07,8.990675e-11,8.980941e-07,3.4132118,-152527980000.0,ULB,fETISh_32km,exp06,910.0,1028.0,-178108.55,-21026912000.0,-6553.8203,459.1953,-459976.38,-2917.0156,-210868.47,6,rcp8.5,Standard,Medium,False,1
265,1.0,1.0,2027,miroc_esm_chem_rcp85,34.535492,1.5036502,4.09638,1.7465412e-06,8.483572e-07,8.990675e-11,8.980941e-07,3.4132118,-1935691400000.0,ULB,fETISh_32km,exp02,910.0,1028.0,-181611.55,-72836300000.0,-2068605300.0,-2068610000.0,1115462.5,651.4453,-300794.25,2,rcp8.5,Open,Medium,False,1
266,1.0,1.0,2027,miroc_esm_chem_rcp85,34.535492,1.5036502,4.09638,1.7465412e-06,8.483572e-07,8.990675e-11,8.980941e-07,3.4132118,-226815870000.0,ULB,fETISh_16km,exp06,910.0,1028.0,-171581.11,27631850000.0,-258133120.0,928271.3,-670313.7,-259069580.0,-210874.3,6,rcp8.5,Standard,Medium,False,1
267,1.0,1.0,2027,miroc_esm_chem_rcp85,34.535492,1.5036502,4.09638,1.7465412e-06,8.483572e-07,8.990675e-11,8.980941e-07,3.4132118,-49827893000.0,ULB,fETISh_16km,exp02,910.0,1028.0,-179314.2,-18652320000.0,-258563680.0,-258897760.0,-362088.06,338172.84,-186583.69,2,rcp8.5,Open,Medium,False,1
268,1.0,1.0,2027,miroc_esm_chem_rcp85,34.535492,1.5036502,4.09638,1.7465412e-06,8.483572e-07,8.990675e-11,8.980941e-07,3.4132118,-282931270000.0,LSCE,GRISLI,exp06,918.0,1023.0,-162917.08,29142096000.0,-3096472300.0,-3354710800.0,-444083.3,258238240.0,-223193.95,6,rcp8.5,Standard,Medium,False,1
269,1.0,1.0,2027,miroc_esm_chem_rcp85,34.535492,1.5036502,4.09638,1.7465412e-06,8.483572e-07,8.990675e-11,8.980941e-07,3.4132118,-130200855000.0,DOE,MALI,exp06,910.0,1023.0,-191902.02,876435840.0,-4062085.5,559911500.0,-550276.4,-556337700.0,-215864.52,6,rcp8.5,Standard,Medium,False,1
270,1.0,1.0,2027,miroc_esm_chem_rcp85,34.535492,1.5036502,4.09638,1.7465412e-06,8.483572e-07,8.990675e-11,8.980941e-07,3.4132118,-94576460000.0,ILTS_PIK,SICOPOLIS,exp06,910.0,1028.0,-152254.73,1716929200.0,-3520.8452,64910816.0,-458501.03,-64912290.0,-194164.38,6,rcp8.5,Standard,Medium,False,1
271,1.0,1.0,2027,miroc_esm_chem_rcp85,34.535492,1.5036502,4.09638,1.7465412e-06,8.483572e-07,8.990675e-11,8.980941e-07,3.4132118,-37487630000.0,IMAU,IMAUICE2,exp06,910.0,1028.0,-162546.77,1881605400.0,-320.01562,-1926.1797,-101308.65,1606.1641,-176095.19,6,rcp8.5,Standard,Medium,False,1
272,1.0,1.0,2027,miroc_esm_chem_rcp85,34.535492,1.5036502,4.09638,1.7465412e-06,8.483572e-07,8.990675e-11,8.980941e-07,3.4132118,-20498788000.0,IMAU,IMAUICE1,exp06,910.0,1028.0,-162664.56,4811169000.0,-320.01562,859.8203,-181787.69,-3227.836,-176095.19,6,rcp8.5,Standard,Medium,False,1
273,1.0,1.0,2028,miroc_esm_chem_rcp85,34.533833,1.5097773,4.1024127,2.0728974e-06,5.557747e-07,6.852872e-11,1.5170542e-06,2.0876703,-147790330000.0,JPL1,ISSM,exp06,917.0,1023.0,-214901.39,1652176000.0,-3131.4531,258625280.0,-542943.75,-258626370.0,-304226.8,6,rcp8.5,Standard,Medium,False,1
274,1.0,1.0,2028,miroc_esm_chem_rcp85,34.533833,1.5097773,4.1024127,2.0728974e-06,5.557747e-07,6.852872e-11,1.5170542e-06,2.0876703,-9368244000.0,VUB,AISMPALEO,exp06,910.0,1028.0,-168548.02,23946746000.0,-925.2406,301296200.0,-16278.476,-301294820.0,-168512.97,6,rcp8.5,Standard,Medium,False,1
275,1.0,1.0,2028,miroc_esm_chem_rcp85,34.533833,1.5097773,4.1024127,2.0728974e-06,5.557747e-07,6.852872e-11,1.5170542e-06,2.0876703,-119620780000.0,NCAR,CISM,exp06,910.0,1026.0,-26806.88,4498369000.0,-48473410.0,108086040.0,-362196.28,-184847680.0,-33552.875,6,rcp8.5,Standard,Medium,False,1
276,1.0,1.0,2028,miroc_esm_chem_rcp85,34.533833,1.5097773,4.1024127,2.0728974e-06,5.557747e-07,6.852872e-11,1.5170542e-06,2.0876703,-207862560000.0,NCAR,CISM,exp02,910.0,1026.0,-34658.57,-16384631000.0,-80800180.0,260315400.0,-565160.44,-393652960.0,-34928.516,2,rcp8.5,Open,Medium,False,1
277,1.0,1.0,2028,miroc_esm_chem_rcp85,34.533833,1.5097773,4.1024127,2.0728974e-06,5.557747e-07,6.852872e-11,1.5170542e-06,2.0876703,-216527930000.0,AWI,PISM1,exp06,910.0,1023.0,-303521.47,-5018571000.0,-1094486700.0,-996516800.0,-155654.53,-97970880.0,-368310.44,6,rcp8.5,Standard,Medium,False,1
278,1.0,1.0,2028,miroc_esm_chem_rcp85,34.533833,1.5097773,4.1024127,2.0728974e-06,5.557747e-07,6.852872e-11,1.5170542e-06,2.0876703,159544690000.0,AWI,PISM1,exp02,910.0,1023.0,-304153.25,26021198000.0,391080770.0,542882370.0,163251.34,-151802610.0,-313834.9,2,rcp8.5,Open,Medium,False,1
279,1.0,1.0,2028,miroc_esm_chem_rcp85,34.533833,1.5097773,4.1024127,2.0728974e-06,5.557747e-07,6.852872e-11,1.5170542e-06,2.0876703,42395603000.0,PIK,PISM1,exp02,910.0,1028.0,-74519.27,-2227657500.0,107693704.0,101327110.0,-217550.83,35456620.0,-65449.832,2,rcp8.5,Open,Medium,False,1
280,1.0,1.0,2028,miroc_esm_chem_rcp85,34.533833,1.5097773,4.1024127,2.0728974e-06,5.557747e-07,6.852872e-11,1.5170542e-06,2.0876703,-100222616000.0,PIK,PISM2,exp02,910.0,1028.0,-82130.0,-27074292000.0,-57468804.0,88476950.0,-172935.6,-128372376.0,-77412.84,2,rcp8.5,Open,Medium,False,1
281,1.0,1.0,2028,miroc_esm_chem_rcp85,34.533833,1.5097773,4.1024127,2.0728974e-06,5.557747e-07,6.852872e-11,1.5170542e-06,2.0876703,-134958785000.0,UTAS,ElmerIce,exp06,900.0,1025.0,136192.53,-46544080000.0,-543.25586,64691604.0,-300429.94,-64688052.0,185857.97,6,rcp8.5,Standard,Medium,False,1
282,1.0,1.0,2028,miroc_esm_chem_rcp85,34.533833,1.5097773,4.1024127,2.0728974e-06,5.557747e-07,6.852872e-11,1.5170542e-06,2.0876703,427098000000.0,UCIJPL,ISSM,exp06,917.0,1023.0,-134238.6,22206435000.0,3942.9233,-1034289300.0,-483318.34,1034287040.0,-271425.16,6,rcp8.5,Standard,Medium,False,1
283,1.0,1.0,2028,miroc_esm_chem_rcp85,34.533833,1.5097773,4.1024127,2.0728974e-06,5.557747e-07,6.852872e-11,1.5170542e-06,2.0876703,-51946130000.0,UCIJPL,ISSM,exp02,917.0,1023.0,-149968.6,-44693082000.0,3942.9233,-644927500.0,-1765669.8,644931400.0,-271425.16,2,rcp8.5,Open,Medium,False,1
284,1.0,1.0,2028,miroc_esm_chem_rcp85,34.533833,1.5097773,4.1024127,2.0728974e-06,5.557747e-07,6.852872e-11,1.5170542e-06,2.0876703,15665242000.0,VUW,PISM,exp02,910.0,1028.0,67985.18,40899090000.0,386438800.0,1484820700.0,827147.0,-1098384000.0,144717.86,2,rcp8.5,Open,Medium,False,1
285,1.0,1.0,2028,miroc_esm_chem_rcp85,34.533833,1.5097773,4.1024127,2.0728974e-06,5.557747e-07,6.852872e-11,1.5170542e-06,2.0876703,-183638950000.0,ULB,fETISh_32km,exp06,910.0,1028.0,-209504.36,-28753592000.0,-6553.8203,459.1953,-572397.06,-2917.0156,-367102.75,6,rcp8.5,Standard,Medium,False,1
286,1.0,1.0,2028,miroc_esm_chem_rcp85,34.533833,1.5097773,4.1024127,2.0728974e-06,5.557747e-07,6.852872e-11,1.5170542e-06,2.0876703,-1761022800000.0,ULB,fETISh_32km,exp02,910.0,1028.0,-211408.36,-57042710000.0,-3105247200.0,-3105252000.0,669010.25,651.4453,-448896.47,2,rcp8.5,Open,Medium,False,1
287,1.0,1.0,2028,miroc_esm_chem_rcp85,34.533833,1.5097773,4.1024127,2.0728974e-06,5.557747e-07,6.852872e-11,1.5170542e-06,2.0876703,-263956100000.0,ULB,fETISh_16km,exp06,910.0,1028.0,-219394.45,21461434000.0,-515232900.0,-515419620.0,-820558.44,182642.25,-343855.06,6,rcp8.5,Standard,Medium,False,1
288,1.0,1.0,2028,miroc_esm_chem_rcp85,34.533833,1.5097773,4.1024127,2.0728974e-06,5.557747e-07,6.852872e-11,1.5170542e-06,2.0876703,-72762880000.0,ULB,fETISh_16km,exp02,910.0,1028.0,-205591.53,-25528120000.0,-258827620.0,258059250.0,14400.239,-516886880.0,-302887.97,2,rcp8.5,Open,Medium,False,1
289,1.0,1.0,2028,miroc_esm_chem_rcp85,34.533833,1.5097773,4.1024127,2.0728974e-06,5.557747e-07,6.852872e-11,1.5170542e-06,2.0876703,-309875300000.0,LSCE,GRISLI,exp06,918.0,1023.0,-241104.48,23671159000.0,-3095596800.0,-3353833200.0,-535690.0,258238240.0,-346047.16,6,rcp8.5,Standard,Medium,False,1
290,1.0,1.0,2028,miroc_esm_chem_rcp85,34.533833,1.5097773,4.1024127,2.0728974e-06,5.557747e-07,6.852872e-11,1.5170542e-06,2.0876703,-157766040000.0,DOE,MALI,exp06,910.0,1023.0,-254842.83,-13573390000.0,-16095136.0,647023700.0,-682847.5,-659646900.0,-325047.66,6,rcp8.5,Standard,Medium,False,1
291,1.0,1.0,2028,miroc_esm_chem_rcp85,34.533833,1.5097773,4.1024127,2.0728974e-06,5.557747e-07,6.852872e-11,1.5170542e-06,2.0876703,-115214410000.0,ILTS_PIK,SICOPOLIS,exp06,910.0,1028.0,-163322.53,-3184804600.0,-3520.8452,-545.8218,-620571.0,1120.9766,-234430.33,6,rcp8.5,Standard,Medium,False,1
292,1.0,1.0,2028,miroc_esm_chem_rcp85,34.533833,1.5097773,4.1024127,2.0728974e-06,5.557747e-07,6.852872e-11,1.5170542e-06,2.0876703,-48168444000.0,IMAU,IMAUICE2,exp06,910.0,1028.0,-189383.31,-5194191000.0,-320.01562,-1926.1797,-20304.186,1606.1641,-315429.75,6,rcp8.5,Standard,Medium,False,1
293,1.0,1.0,2028,miroc_esm_chem_rcp85,34.533833,1.5097773,4.1024127,2.0728974e-06,5.557747e-07,6.852872e-11,1.5170542e-06,2.0876703,-30891900000.0,IMAU,IMAUICE1,exp06,910.0,1028.0,-200287.84,-846379650.0,-320.01562,859.8203,-285626.12,-3227.836,-315429.75,6,rcp8.5,Standard,Medium,False,1
294,1.0,1.0,2029,miroc_esm_chem_rcp85,34.53453,1.5006274,4.0933022,6.773154e-07,2.4545506e-07,5.3283763e-11,4.318071e-07,1.3291342,-171622960000.0,JPL1,ISSM,exp06,917.0,1023.0,-90450.92,-5489146000.0,-3131.4531,323289630.0,-568957.6,-323286600.0,-81134.64,6,rcp8.5,Standard,Medium,False,1
295,1.0,1.0,2029,miroc_esm_chem_rcp85,34.53453,1.5006274,4.0933022,6.773154e-07,2.4545506e-07,5.3283763e-11,4.318071e-07,1.3291342,-21391050000.0,VUB,AISMPALEO,exp06,910.0,1028.0,-262187.12,12384543000.0,-925.2406,301296200.0,-23831.67,-301294820.0,-275306.4,6,rcp8.5,Standard,Medium,False,1
296,1.0,1.0,2029,miroc_esm_chem_rcp85,34.53453,1.5006274,4.0933022,6.773154e-07,2.4545506e-07,5.3283763e-11,4.318071e-07,1.3291342,-142917160000.0,NCAR,CISM,exp06,910.0,1026.0,-116547.05,1784053200.0,-48424256.0,129651390.0,-423238.4,-206329070.0,-136701.27,6,rcp8.5,Standard,Medium,False,1
297,1.0,1.0,2029,miroc_esm_chem_rcp85,34.53453,1.5006274,4.0933022,6.773154e-07,2.4545506e-07,5.3283763e-11,4.318071e-07,1.3291342,-242727800000.0,NCAR,CISM,exp02,910.0,1026.0,-125464.09,-24033010000.0,-80845170.0,314689120.0,-644072.6,-448105440.0,-138993.81,2,rcp8.5,Open,Medium,False,1
298,1.0,1.0,2029,miroc_esm_chem_rcp85,34.53453,1.5006274,4.0933022,6.773154e-07,2.4545506e-07,5.3283763e-11,4.318071e-07,1.3291342,-271105400000.0,AWI,PISM1,exp06,910.0,1023.0,-79521.15,-20061520000.0,-1223623000.0,-1080253700.0,-269248.94,-143365260.0,-105187.27,6,rcp8.5,Standard,Medium,False,1
